astar_sad,astar_time,bfs_sad,bfs_time,dfs_sad,dfs_time,greedy_sad,greedy_time,party_size,ucs_sad,ucs_time
10.288730000623517,0.2749488353729248,,60.07485795021057,12.538538608262419,0.17197513580322266,14.168186130980224,0.18399310111999512,4,10.288730000623517,7.606849193572997
25.727776005423358,0.3310229778289795,29.69383708876375,10.73000192642212,,0.07881879806518555,29.43795858286325,0.2583560943603516,3,25.727776005423358,6.407551050186157
24.76169641000011,0.7302849292755127,25.62744619694545,2.552385807037353,,0.0972309112548828,24.76169641000011,0.12148880958557128,2,24.76169641000011,2.768499851226806
23.160621050118127,0.0973191261291504,29.53119561826508,5.1299779415130615,29.315048193210373,0.0718231201171875,23.713045929288487,0.08857393264770508,2,23.160621050118127,1.8008129596710205
19.496967247118864,0.6949279308319092,,60.0831470489502,31.91237661415489,0.19840097427368164,22.42461116932279,0.2208850383758545,5,19.496967247118864,42.32203817367554
15.79111719120324,0.5372099876403809,,60.07290506362915,18.41663079844296,0.207758903503418,19.262440815491107,0.21636104583740234,3,15.79111719120324,24.99060082435608
,0.0002651214599609375,,0.00017213821411132812,,0.0002429485321044922,,0.0007410049438476562,2,,0.0002620220184326172
19.520830815192603,0.3747150897979736,,60.07798194885254,24.59260681962104,0.2490298748016357,20.66966705089296,0.2535629272460937,5,19.520830815192603,12.2031569480896
17.806563518317095,0.3620381355285645,,60.05298113822937,31.69957250937922,0.2070028781890869,25.600940272929076,0.18660306930541992,2,17.806563518317095,8.839373111724854
12.894363029456535,0.21631193161010745,,60.07671904563904,26.67511643710916,0.17820405960083008,16.88068534330923,0.204118013381958,6,12.894363029456535,20.18413114547729
13.473756997690055,0.4331319332122803,,60.08894610404968,29.1107337205398,0.22159504890441892,16.44216652255871,0.3189339637756348,5,13.473756997690055,37.65174412727357
7.291577921378843,0.4520030021667481,,60.10625100135803,21.233125972899128,0.15287208557128906,9.222484861049029,0.15317606925964355,2,7.291577921378843,3.6963610649108887
,0.16454005241394046,,0.131850004196167,,0.018957853317260742,,0.14678406715393064,2,,0.13653802871704102
18.683432595886625,0.7803750038146973,,60.08887100219727,27.604970713428322,0.1822519302368164,18.900858321974003,0.21548008918762207,2,18.683432595886625,50.09564900398254
12.546319131893688,0.667881965637207,,60.09038519859314,20.939887417850738,0.1604299545288086,15.351359565704676,0.15716099739074707,5,12.378791335842307,20.80052208900452
20.264974889016493,0.12561678886413574,,60.088135957717896,34.72171954138429,0.07984519004821777,23.700155680545212,0.1041419506072998,4,20.264974889016493,7.8406410217285165
10.586462206194721,0.3103790283203125,,60.086806058883674,22.675954819257637,0.2141101360321045,14.45850366289426,0.26293516159057617,6,10.586462206194721,6.792102098464966
10.419831198104779,0.5013408660888672,,60.0801169872284,13.146932600456473,0.20610785484313965,11.090256591209906,0.2119901180267334,3,10.419831198104779,16.68647289276123
11.835941020566773,0.2988810539245605,,60.082643032073975,24.26660525185182,0.2317509651184082,18.201914494008467,0.22805309295654294,6,11.835941020566768,13.240906953811646
16.271482722588416,0.4336049556732178,,60.09186911582947,23.90855050292345,0.1829850673675537,18.71076004778929,0.1908409595489502,5,16.271482722588416,58.537501096725464
,0.002460002899169922,,0.0027959346771240234,,0.0015561580657958984,,0.002479076385498047,3,,0.0027170181274414067
28.84414375705738,0.17775702476501465,32.479831380951445,0.1774458885192871,,0.025708913803100586,28.84414375705738,0.1677699089050293,3,28.84414375705738,0.17759108543395996
24.36371809230177,0.35599303245544434,,60.082356929779046,29.11742845844502,0.09791803359985353,29.430841436180916,0.1020669937133789,2,24.36371809230177,13.915457010269165
8.801800410731767,0.4282100200653076,,60.1111900806427,25.877968781986684,0.22871804237365725,10.20614479537417,0.2142181396484375,5,8.801800410731767,7.953695058822633
,4.911422729492188e-05,,9.107589721679688e-05,,0.00012683868408203125,,5.197525024414063e-05,2,,5.388259887695313e-05
8.07315106184275,0.22453904151916504,,60.09023308753967,15.171586059282346,0.1648550033569336,12.751196511991475,0.20717787742614746,3,8.07315106184275,4.384519100189209
19.714795542040076,1.16229510307312,,60.082435131073,28.95477455844342,0.19811391830444336,24.44288165731193,0.18459010124206546,6,19.714795542040076,26.98754906654358
8.29234480316479,0.28477978706359863,,60.0859010219574,14.676318672512286,0.15940618515014648,9.58498027749295,0.20581507682800293,6,7.789523404631796,8.465152978897095
8.627860895794875,0.2187821865081787,,60.08855199813843,13.303667156743668,0.19676995277404785,15.75413931814472,0.20973706245422366,6,8.627860895794875,4.036689043045044
23.13430961410892,0.5394220352172852,,60.08778619766235,53.478026338555296,0.1735210418701172,28.976791600128685,0.2152860164642334,4,23.13430961410892,23.910438060760498
16.685328811018575,0.20785903930664065,,60.06970000267029,27.841819975543203,0.12705707550048828,16.685328811018575,0.12518000602722168,2,15.440727786864828,4.460274934768677
22.551618303035838,2.714482069015503,,60.08368396759033,31.373842954246026,0.23702192306518555,26.284340395720854,0.2525098323822021,6,,60.07722902297974
22.077231195984158,0.3086099624633789,,60.21119809150696,29.803130635922717,0.2486588954925537,23.947973978709783,0.2461121082305908,6,22.077231195984158,24.35137701034546
10.24730148579049,0.30293893814086914,,60.08441591262818,25.402698800809354,0.2104208469390869,15.805028054963078,0.246610164642334,4,9.952270993580068,5.749558925628662
25.661739300876636,0.14806199073791504,27.318647761804147,1.0061779022216797,29.80317983823512,0.05242180824279785,25.816761999742862,0.06700515747070312,4,23.380071673194124,0.8596389293670654
16.264234882143818,0.31632113456726074,,60.0848650932312,34.0406862122603,0.1502540111541748,22.245252112464343,0.15401315689086914,4,16.264234882143818,9.754126071929932
14.854880860836106,0.6681690216064453,,60.0772590637207,19.694850181094782,0.18582820892333984,15.806462027448038,0.23587608337402344,6,14.854880860836106,18.927279949188236
20.710740655164894,0.3733720779418945,,60.08965492248535,29.48734975789364,0.20034003257751465,24.111880869407806,0.21735286712646484,6,20.710740655164894,47.03402876853943
2.8478049114784487,0.225492000579834,,60.08872795104981,10.153527471550852,0.16652178764343262,3.5742846734270515,0.18730807304382324,2,2.847804911478447,2.8884761333465576
23.34316804403518,0.34789109230041504,,60.09167098999024,32.434440487801275,0.16441702842712402,25.599558147397733,0.23585295677185056,5,23.34316804403518,12.931371927261353
13.773549678488875,0.3024709224700928,,60.07686281204224,27.13320311092852,0.16677093505859375,21.70306868738071,0.1700448989868164,2,13.773549678488875,3.6615450382232666
11.694815462817584,0.25874686241149897,,60.08117198944092,17.759297415082038,0.195389986038208,14.35842028474909,0.22482585906982425,5,11.694815462817584,4.311828851699828
17.106717153401675,0.5047178268432617,,60.08269906044006,23.556910874922494,0.20944786071777344,19.355143897080726,0.18349909782409668,5,17.018529062570266,18.459455013275143
5.630920636874929,0.3560519218444824,,60.08075904846192,12.654548522410765,0.22399210929870605,6.49523896044533,0.2336089611053467,4,5.6309206368749285,3.655787944793701
12.339310462825337,0.2423660755157471,,60.09150290489197,20.8122183874503,0.19851088523864746,13.961611581270676,0.22734808921813965,4,12.339310462825337,11.886904954910278
19.180712978527502,0.19284510612487796,,60.07309913635254,27.01190478658927,0.1659560203552246,22.703483969153123,0.1979379653930664,5,19.08716594972129,16.940290212631226
23.71759218379011,0.2675669193267822,,60.09423780441284,29.09839917726909,0.11806201934814453,24.87307196048245,0.1280989646911621,5,23.71759218379011,17.263813972473145
18.21185897301064,1.400810956954956,,60.09505701065064,27.88213779639986,0.12955904006958008,18.21185897301064,0.1664750576019287,4,18.21185897301064,12.846849203109741
27.195113132179948,0.4657440185546875,,60.05725884437561,42.090257027617405,0.189561128616333,27.98091734943855,0.22415804862976074,5,,60.18645596504211
9.355864245553343,0.2565560340881348,,60.2701301574707,17.489391099755267,0.1921980381011963,12.529187438754446,0.18986916542053225,2,9.355864245553343,4.3853070735931405
14.367541926774168,0.2084059715270996,,60.07526803016663,25.032580352972225,0.16899609565734866,17.441227233627806,0.1672210693359375,6,14.367541926774162,10.124378919601439
,0.031991004943847656,,0.03070998191833496,,0.013189077377319336,,0.0317230224609375,2,,0.03418898582458496
19.701747406344296,0.4153318405151367,,60.0835108757019,32.47102191804126,0.16747713088989258,21.543354624510613,0.1999800205230713,5,19.701747406344296,34.725189924240105
4.306665167697346,0.2807459831237793,8.36627127354951,8.607855796813965,8.765264500861063,0.11384987831115725,7.552684328506189,0.1559278964996338,2,4.306665167697346,1.2348980903625488
7.708542981525268,0.5694310665130615,10.00888089555891,52.02295708656311,11.395529804527822,0.15890908241271973,7.708542981525268,0.3208329677581787,4,7.708542981525268,10.704232931137083
15.30037823124321,0.3527500629425049,16.729841876813015,20.516888856887817,20.24347958204906,0.16295599937438965,15.30037823124321,0.14951801300048828,6,15.300378231243204,5.897167921066284
17.39426241086902,0.7074699401855469,,60.07408690452576,35.71471842146799,0.20289397239685056,18.120749516043997,0.2451150417327881,6,17.39426241086902,22.78741717338562
15.163900122377123,2.378386974334717,,60.0742621421814,22.89466270181251,0.18149089813232425,19.32906470102164,0.16176986694335938,6,15.163900122377123,42.9474139213562
23.355224002163,0.8814029693603516,,60.077140092849724,36.935649873144655,0.14377212524414062,23.61867935209961,0.12956905364990234,2,23.355224002162995,24.84618902206421
8.968087154612991,0.6193430423736572,,60.0774040222168,15.920816085872707,0.1860790252685547,11.06637205984363,0.18640398979187006,3,8.968087154612988,16.392334938049313
10.251763739838873,0.5266318321228027,,60.083400011062615,17.147201614786866,0.19121098518371585,11.844338647867465,0.17415189743041992,2,10.251763739838873,10.250150918960573
10.714336913175618,0.4796829223632813,,60.07954001426697,19.620363257170766,0.22971200942993164,12.575267459942452,0.2301619052886963,2,10.714336913175618,14.537001132965088
19.205058090889718,0.1945288181304932,,60.07810401916504,22.377251828755256,0.15103411674499512,22.212471615691385,0.15497994422912598,3,19.205058090889718,12.248700857162476
17.13161870257693,0.06014394760131836,22.478308708281602,0.8335099220275879,21.44868468515472,0.032141923904418945,17.53926002988415,0.04648399353027344,2,17.13161870257693,0.4586880207061768
13.831220101254134,0.2498898506164551,,60.10054993629456,22.65313975932228,0.2544679641723633,15.52381065244401,0.22122716903686526,6,13.323494046747,16.687894821166992
22.530707060875663,2.178018808364868,,60.080476999282844,32.73088741729312,0.2184391021728516,27.336923046569492,0.20025110244750974,4,22.53070706087566,38.13707494735718
16.761271044579324,0.5111358165740967,,60.09134101867676,30.807377756428362,0.2234430313110352,17.34159290635588,0.22444915771484372,6,15.050761233963206,13.69272494316101
13.523118741217285,0.4176180362701416,,60.08262801170349,28.166131947245017,0.24465012550354004,16.232900638881837,0.2618999481201172,6,13.523118741217285,15.392337083816528
18.537625936864764,1.2574570178985596,,60.08026099205017,23.43005337993309,0.18158411979675293,20.41306845157759,0.23468494415283206,4,18.537625936864764,40.49255895614624
12.230319073329936,1.7621991634368896,,60.09743618965149,19.540046131378194,0.1400148868560791,13.639491045728313,0.14120912551879886,2,12.230319073329936,23.37274694442749
23.787702080082735,0.3829319477081299,,60.091274976730354,35.017343609696105,0.2288219928741455,27.47168986585681,0.2423088550567627,5,23.787702080082735,33.758893966674805
,5.608778953552246,,5.844964027404785,,0.11863899230957033,,5.588073968887329,6,,5.8924498558044425
18.107184955759145,0.2116248607635498,26.467452164469023,27.50360894203186,25.444331393595,0.1434168815612793,23.2025948466612,0.16736197471618652,4,17.61889457776374,6.123409032821655
20.188571015363667,0.30178093910217285,25.884003119762173,11.305392980575562,,0.10831594467163086,23.00143956595873,3.267083168029785,4,20.188571015363667,6.210862874984741
15.392029999580846,0.2162008285522461,,60.07944107055664,27.98642929275193,0.17409706115722656,16.182352122376024,0.2293610572814941,6,15.392029999580846,7.783149003982544
28.070821003606092,0.7074110507965088,,60.08085608482361,39.075553358438654,0.11927413940429688,32.15160538953149,0.16258716583251953,4,28.070821003606085,21.73418402671814
18.463041046608254,0.6210429668426514,,60.081578016281135,26.04862348114277,0.14676713943481445,22.245291815469237,0.137833833694458,5,17.764584661928925,20.65524697303772
21.543389057102928,0.11263489723205565,27.477864894517737,38.38095498085022,31.229415162084603,0.12140583992004395,28.330920476988968,0.09939002990722656,5,21.543389057102928,4.609899044036865
15.102730322137372,0.25344109535217285,,60.08375310897827,29.07513888805272,0.2397289276123047,20.56006373127364,0.3287379741668701,6,14.869766619859009,14.742784023284912
4.04960722314861,0.18760395050048828,,60.072543144226074,15.442971745794384,0.10990405082702637,4.726756543311152,0.1195061206817627,2,4.04960722314861,0.91194486618042
18.926275750338657,0.2938120365142822,,60.07417488098145,23.148323941863538,0.2201070785522461,21.986530895821687,0.19171595573425293,5,18.926275750338657,30.112560033798214
13.228648949658004,0.5008418560028076,,60.10136604309082,20.328966996208354,0.2217111587524414,15.628071574895108,0.2473239898681641,5,12.759516111999659,16.795158863067627
12.684422783721905,1.1799960136413574,,60.095764875411994,15.9093772194703,0.13133692741394046,15.911785317611306,0.12870287895202634,6,12.684422783721905,24.88898587226868
15.44259587885994,0.20550894737243647,,60.08883094787598,28.81247845889296,0.17186999320983887,16.565756278791664,0.1983060836791992,3,15.44259587885994,16.540217876434323
23.405708801787917,0.5483570098876953,33.36924966005974,28.94054102897644,30.166473300859355,0.08031916618347168,26.70218524324151,0.11059904098510742,3,23.405708801787917,5.396317958831787
20.848356244900714,0.6699981689453125,,60.08386111259461,37.67426904555502,0.22364187240600586,20.870963801348832,0.22029399871826166,6,,60.084622144699104
22.921056999344906,0.057954072952270515,23.127424595646872,0.329362154006958,,0.019112110137939453,22.921056999344913,0.0411829948425293,3,22.921056999344906,0.2454640865325928
17.611946362545105,0.5815598964691162,,60.701898097991936,34.48281633894203,0.211439847946167,18.75584122677754,0.2894551753997803,6,,60.06929087638855
,0.005664825439453125,,0.005741119384765625,,0.002663135528564453,,0.005350828170776367,4,,0.004693031311035156
12.400694576494073,0.3394598960876465,,60.5167191028595,19.81013776655648,0.15540695190429688,12.978105530202248,0.2304260730743408,2,12.400694576494073,10.116627931594847
10.60498005943485,0.31546497344970703,,60.0774359703064,19.648554465624944,0.2306180000305176,13.887274127659644,0.21819114685058594,5,10.604980059434846,14.223657131195068
14.991002184239788,0.44245791435241705,,60.09287905693054,25.59210374612419,0.16353106498718262,18.97683212300544,0.1407170295715332,5,14.991002184239786,11.045464038848877
18.79618294268673,0.3559460639953613,,60.09104990959168,36.11628738699613,0.2496941089630127,28.64901763818956,0.22108697891235352,5,17.6629127595124,14.246504068374634
8.485015625289012,0.438169002532959,,60.08560800552368,11.901223842028921,0.21375799179077148,10.025880863216486,0.23903512954711914,4,8.485015625289012,6.862559080123901
6.382383493310488,1.9463231563568115,,60.07819890975952,11.301013903861326,0.1835570335388184,6.45124197983873,0.19638490676879886,4,6.382383493310488,21.588677883148193
21.748222990999235,0.3612079620361328,,60.06901502609253,28.690781231791593,0.1840190887451172,28.25053291791935,0.18048691749572754,4,21.748222990999235,8.416478872299193
14.829559957718427,0.6129541397094727,,60.07542490959168,32.710206647853106,0.18576478958129886,22.58779466436339,0.18161511421203613,3,14.829559957718427,9.53569507598877
17.06657973722378,0.10921597480773926,,60.08235502243042,25.41185199946873,0.06114101409912109,20.161405530696022,0.05225205421447754,3,17.06657973722378,7.4357759952545175
28.965666241796818,0.2727088928222656,,60.0853009223938,38.994018468572015,0.2263789176940918,33.937907627615985,0.22678184509277344,4,28.965666241796818,15.358320951461792
7.303752732222363,0.26845502853393555,,60.124497890472405,19.97832001682257,0.20346689224243164,10.064609042415245,0.2550690174102783,3,7.303752732222363,4.238840818405151
13.535695702207112,0.4376180171966553,15.121873992218196,5.9455320835113525,,0.08634090423583984,14.08291966015507,0.10115504264831544,2,13.535695702207112,5.223705053329468
15.7078374320456,0.3893449306488037,,60.08857893943786,24.315134036978694,0.23786187171936035,17.506405927407847,0.2328090667724609,5,,60.08013391494751
16.2232816985346,0.6658129692077637,,60.794806957244866,20.13371912584766,0.2191300392150879,21.035850125948013,0.21027612686157227,6,16.2232816985346,24.456284046173096
,0.05741190910339356,,0.06540679931640625,,0.034126996994018555,,0.0503690242767334,4,,0.04996991157531738
16.204038074144616,0.24342799186706546,,60.08379197120666,35.458166520592165,0.2087090015411377,21.99529664853015,0.207751989364624,5,16.204038074144616,8.335470914840696
11.644098552400257,0.38526487350463867,,60.076050996780396,24.5437094859196,0.22343182563781736,13.512005430459118,0.2631340026855469,5,11.644098552400257,26.72708320617676
19.465186698410577,0.3781869411468506,,60.07124400138855,25.636543243584185,0.21749186515808105,22.704254224203424,0.2379710674285889,4,19.465186698410577,21.069406032562252
15.162458334821821,0.4147980213165283,,60.07668089866638,28.94269378711721,0.22034811973571775,18.70200648123332,0.2576978206634521,6,15.162458334821816,16.092425107955933
10.989438555238934,0.2065880298614502,,60.09674191474914,,0.07068610191345215,10.989438555238934,0.15639710426330564,2,10.989438555238934,7.062745094299316
9.766847182980484,0.4473288059234619,,60.08524799346924,,0.08338212966918945,13.246124848004367,0.22090816497802732,3,9.766847182980484,12.67821192741394
17.390169036033004,0.8857541084289551,,60.03443503379822,19.903134797266482,0.1527101993560791,23.749983218398146,0.1771690845489502,6,17.390169036033004,23.42660117149353
12.462936794396972,0.4940109252929688,,60.0800199508667,23.441919493143374,0.16806316375732422,15.903201209033899,0.14670300483703613,2,12.462936794396972,6.408571004867554
5.6569056694316195,0.2517268657684326,,60.082226991653435,12.960376048747632,0.2236168384552002,7.3368033833498405,0.24796390533447266,5,5.656905669431617,1.9056828022003172
,4.435115098953247,,4.500241994857788,,0.11438512802124025,,4.466846942901611,5,,4.550307989120483
9.663915666103524,0.1854839324951172,,60.07556509971619,24.866668709882685,0.17392897605895996,18.324122270115765,0.17522406578063965,4,9.663915666103524,1.841397047042847
10.422438568237514,0.27449893951416016,,60.07545113563538,27.820078283904728,0.14879083633422852,20.272086163631442,0.15401101112365725,3,10.169633845008331,2.327533006668091
13.789498040752552,0.21924495697021484,,60.047178983688354,27.303531688906254,0.19842195510864255,15.421679381046932,0.24681496620178225,4,13.789498040752546,11.76491904258728
19.46964034509455,0.2482328414916992,,60.07508397102356,28.62521891322173,0.24234580993652344,23.243339692633942,0.19664502143859866,3,19.469640345094547,11.578294038772585
9.888972210063493,0.0426788330078125,11.477908594269786,1.1503438949584959,15.945808954358537,0.022849082946777344,11.205802639957616,0.035070180892944336,2,9.888972210063493,0.18090105056762693
7.949533637748871,0.07350802421569824,9.347062496204096,0.6791200637817383,,0.02663588523864746,7.949533637748871,0.05689692497253417,2,7.949533637748871,0.5438089370727539
,6.134097099304199,,6.271880149841309,,0.1007859706878662,,6.136688947677612,3,,6.3353660106658936
,0.0008699893951416017,,0.0009481906890869141,,0.0006320476531982423,,0.0011548995971679688,2,,0.0014901161193847654
22.26152914118615,0.978740930557251,27.259827403559623,23.806309938430786,,0.09871292114257812,26.242161065155873,0.16330718994140625,5,22.26152914118615,8.572096109390259
13.695037800473573,0.26707005500793457,,60.0927050113678,28.804738697007966,0.06067085266113281,13.920336976106148,0.06062889099121094,2,13.695037800473573,3.7981798648834233
8.2909702743757,0.4111409187316895,,60.035568952560425,19.38088359289869,0.1831650733947754,11.185007827930535,0.17840981483459473,3,8.2909702743757,6.224432945251465
21.862430800859613,0.6548929214477539,,60.06666088104248,,0.12042593955993652,27.36456976070613,0.219959020614624,5,21.862430800859613,34.9425528049469
14.500218986834016,0.2026960849761963,21.52140574123385,16.438400983810425,23.382707825101495,0.16988301277160645,19.92768961772061,0.19341707229614255,4,14.500218986834016,2.1198880672454834
19.549699395141648,0.26383399963378906,,60.07377290725708,25.43758040532412,0.1910231113433838,25.880769443664764,0.18451285362243647,2,19.549699395141648,15.310471057891846
8.467414758542015,0.2600710391998291,,60.07722687721253,26.699937389362397,0.21477293968200686,12.235404673193765,0.20332813262939453,5,8.467414758542015,6.871484041213988
27.80434725022748,0.6823611259460449,28.51475457142219,1.6777031421661377,,0.08001303672790527,27.80434725022748,0.3779029846191406,4,27.80434725022748,1.7836740016937256
18.289916782315306,0.3498520851135254,,60.08263182640076,35.13223586540679,0.25549793243408203,25.11367208862755,0.2216179370880127,3,18.289916782315306,16.541563034057614
16.878051708247853,0.3702158927917481,,60.07752799987793,35.23343020177329,0.2334010601043701,19.41328528930533,0.20798182487487796,6,16.878051708247853,16.882335186004642
25.706910492137922,0.13374900817871094,41.94550263914161,42.41181015968323,39.76485838352485,0.10303997993469237,32.86638888375812,0.1338179111480713,3,25.706910492137922,2.273787021636963
13.056438900305196,0.2733471393585205,,60.08535695075989,22.445230039905095,0.2682011127471924,14.628121537087267,0.2942888736724853,5,13.056438900305196,10.032448053359984
10.47207043057124,0.5025031566619873,,60.07095694541931,17.198042189633867,0.11789798736572266,11.949725517944175,0.12299013137817386,2,10.161661472756428,11.184427976608276
9.656300893220447,0.2454540729522705,,60.08156800270081,15.172556412950039,0.18390297889709475,12.78851542905367,0.16445112228393555,5,9.343209580295149,10.667047023773193
10.334826816046512,0.7419769763946533,,60.08448505401611,22.52146987799264,0.23705101013183594,15.802641245166926,0.2312290668487549,6,9.735935683538148,10.552603006362917
,0.02617812156677246,,0.05118107795715332,,0.007097005844116211,,0.02649116516113281,2,,0.02726292610168457
10.54959451830384,0.26078200340271,,60.08125495910645,25.22321828674477,0.21432805061340326,15.308359905516749,0.2094569206237793,4,10.54959451830384,3.3546359539031982
10.848578666899185,0.4072449207305908,,60.07150197029114,17.62817500849683,0.1531829833984375,10.848578666899185,0.1759490966796875,2,10.848578666899185,16.89875292778015
22.172731018108028,0.56056809425354,26.54987848015912,2.4849531650543213,,0.08298707008361816,23.029040343338075,0.2146921157836914,6,22.17273101810802,2.1759870052337646
11.964055665777805,0.4467549324035645,,60.0778238773346,,0.1050279140472412,13.335917318506734,0.158156156539917,3,11.964055665777805,16.32594108581543
10.038316524003084,0.2761118412017822,,60.06994795799256,20.29824712945378,0.2205181121826172,10.369772150048895,0.2951769828796387,6,10.038316524003084,21.73472785949707
18.060283089722493,0.5133450031280518,,60.0855119228363,34.75785728245525,0.2224879264831543,24.548475184914288,0.2467460632324219,5,18.060283089722493,26.808346033096317
3.53882116902072,0.2904748916625977,,60.08698678016663,19.707494876278687,0.1988539695739746,6.837679107552817,0.1622309684753418,5,3.53882116902072,0.7900271415710449
,0.1538839340209961,,0.15530896186828613,,0.026010990142822262,,0.12882685661315918,2,,0.12156391143798828
20.16899212950712,0.5022380352020264,30.478893682831224,55.465131998062134,34.380726829513286,0.14966297149658206,21.819911856359237,0.15685009956359866,2,20.168992129507114,7.48159909248352
22.505803579767942,0.2485301494598389,,60.07480788230896,39.582423426401796,0.24094104766845706,29.47711828330906,0.2283720970153809,4,22.505803579767942,16.120176076889038
37.63092156455461,0.2827789783477783,55.39334357591196,16.729748964309692,47.33832339254089,0.15860915184020996,43.50168132871715,0.22420811653137207,5,37.62300348185293,3.9942009449005127
26.278752656916925,0.3818809986114502,,60.07611393928528,39.8540247696839,0.24040913581848145,29.661813652460605,0.22109508514404294,4,26.278752656916925,17.499633073806766
16.617458342190183,0.25254106521606445,,60.07733011245728,27.946841730538612,0.123183012008667,17.41677136263532,0.12003898620605467,3,16.617458342190183,20.314137935638424
,0.0075490474700927734,,0.006613016128540039,,0.003986120223999024,,0.006803035736083984,2,,0.00770115852355957
11.442203536024268,0.3988370895385742,,60.08947420120239,20.53741746858407,0.1921319961547852,11.658080636426327,0.18460798263549805,3,11.442203536024268,26.240539073944092
,8.392333984375e-05,,9.298324584960938e-05,,0.00017189979553222656,,9.79900360107422e-05,2,,0.00011610984802246094
11.470216720898526,0.7115499973297119,12.736099923480868,6.245184183120728,,0.09292888641357422,12.18063972013231,0.2281901836395264,3,11.470216720898526,6.300770998001099
11.887988646407448,0.4654169082641602,,60.09423804283142,21.37367906255327,0.22263121604919436,16.861385496922193,0.2580630779266357,5,11.887988646407448,18.543837070465084
9.180188153511192,0.22550702095031736,,60.07725191116333,17.781287373900962,0.20400118827819824,10.070517412454821,0.18711304664611814,2,9.180188153511189,10.689607858657835
20.00808448901907,0.3267920017242432,,60.08238792419434,27.225700599531393,0.21226882934570312,23.80234608413599,0.21543002128601074,5,20.00808448901907,25.44536900520325
17.22812212324228,0.38154101371765137,,60.08236193656922,30.882636732296792,0.16297292709350586,17.97236110184167,0.17735004425048828,2,17.22812212324228,16.182919979095463
19.937099002570715,0.37464404106140137,,60.092120885849,30.380597542743004,0.21172285079956052,24.968625963632594,0.2215092182159424,5,19.937099002570715,11.762393951416016
17.734469303151226,0.2586531639099121,,60.078113079071045,46.215119732082904,0.17512178421020508,23.611203707866572,0.15143394470214844,6,17.734469303151226,2.920896053314209
8.601761892991362,0.6108999252319336,,60.07972002029419,20.135390466994103,0.22777700424194336,13.30836123369741,0.2018270492553711,3,8.289597841605385,13.632076978683472
